t,value
2626,33.43656916285462
2627,32.05443901815042
2628,28.60807239197582
2629,26.251280395687857
2630,25.878159858071545
2631,26.190856761842557
2632,27.178523869266666
2633,28.89048699368096
2634,31.492870967369452
2635,29.75212981863527
2636,27.11831727560843
2637,27.706899406220064
2638,25.775917989973607
2639,30.20099687857062
2640,34.63995583678109
2641,32.754550963591115
2642,31.477193434415604
2643,30.733388580730182
2644,29.614772437807353
2645,30.97517717572671
2646,33.554687485805516
2647,33.82376574859424
2648,36.455363043596314
2649,36.67101414395014
2650,32.04724410152614
2651,34.177371807584635
2652,32.51137628804648
2653,34.227696792911935
2654,32.57144879082247
2655,34.508519898478234
2656,29.789859843783493
2657,30.34253133619683
2658,27.559137304719115
2659,27.981889132089478
2660,26.527641471503756
2661,28.21615469426267
2662,30.685560210247846
2663,27.276239625883242
2664,27.79460038081398
2665,24.241484351010385
2666,28.349290459417315
2667,27.29527245344584
2668,32.11999086088454
2669,33.25241838590347
2670,30.844795307253797
2671,31.675562817094534
2672,30.71762971813823
2673,30.439825744811763
2674,31.735124426608614
2675,32.182151236484124
2676,36.211623925556765
2677,32.28119736920026
2678,32.902277083360424
2679,30.99279505879006
2680,32.35616273424673
2681,31.878345506493908
2682,32.7185721812463
2683,33.9271043765167
2684,31.422090917376075
2685,28.804332793000427
2686,27.10508645529544
2687,23.677331353914507
2688,27.94454092791601
2689,28.657087614330763
2690,26.08981103240908
2691,25.801128886436434
2692,24.164821304924594
2693,22.89629377071884
2694,24.105446984498766
2695,27.59276442211253
2696,29.0526566509902
2697,26.391952418557093
2698,28.853832899865857
2699,28.89041987994756
2700,27.144170528736783
2701,29.213843865773917
2702,32.75834344695977
2703,33.37912905873977
2704,44.33873004189731
2705,43.83922682825238
2706,40.092112205815226
2707,38.09653514138589
2708,37.1033065864792
2709,40.63173100183064
2710,37.624595154601025
2711,40.45564178374035
2712,36.67359473913364
2713,30.887042986090464
2714,31.22519043507335
2715,26.677961571281124
2716,31.124304775635757
2717,31.926594486048742
2718,29.027474599250098
2719,28.057355428629354
2720,28.23435203397368
2721,22.774379933913483
2722,21.79957545920656
2723,26.805010190078256
2724,28.8822237996635
2725,26.276233526611048
2726,26.79261015601077
2727,25.76071477159541
2728,21.85953021902013
2729,23.0092562151305
2730,27.56603360987605
2731,30.239739990478625
2732,29.350577225311337
2733,26.461785177631203
2734,29.30663634297783
2735,24.627474674537446
2736,25.369392722717038
2737,27.881061973192022
2738,31.05813817145518
2739,29.539940454241897
2740,27.374298966879618
2741,25.167611637169532
2742,22.812300962011857
2743,23.250936133985437
2744,19.41513094871469
2745,23.54184343421833
2746,23.96117831201572
2747,20.06028961566266
2748,19.97310975601583
2749,17.446061112835743
2750,20.334383368560328
2751,21.199154902419153
2752,19.430257052582515
2753,20.171916704313208
2754,19.24517014828778
2755,17.132928697076288
2756,17.34695911376374
2757,16.745986863787348
2758,18.286058249076518
2759,23.078137929954945
2760,24.10513893448135
2761,21.50223505190467
2762,22.912747583701016
2763,20.072018604183857
2764,22.223702173999357
2765,24.958529221533134
2766,25.42414136596647
2767,26.574614312441074
2768,23.909260739302205
2769,22.368581190370666
2770,20.835232285243826
2771,19.83412886552172
2772,21.55624483075117
2773,20.2700209325524
2774,21.3827070637969
2775,19.71393455248503
2776,17.121689995848037
2777,15.19112428044013
2778,15.037322897981733
2779,16.693161529104156
2780,18.244986348277745
2781,15.875806361799036
2782,13.644687969655521
2783,11.99030564605681
2784,11.739742774263192
2785,12.482814139065697
2786,13.716417172701115
2787,14.91354383115262
2788,17.085348762085637
2789,17.56145111983282
2790,17.094800384009055
2791,14.947872148357956
2792,16.198410566499362
2793,17.59274678866851
2794,21.026143690908302
2795,20.615087204660433
2796,21.9754289269869
2797,16.879359025852892
2798,17.97455290433444
2799,19.248273213274025
2800,20.395903897458776
2801,25.232494560309494
2802,21.506288988284762
2803,17.7127429242644
2804,16.60361729659732
2805,12.237983657287108
2806,14.41054306330672
2807,14.12473793144629
2808,17.65617186870454
2809,15.282727101445643
2810,14.403005486840398
2811,11.575729420133563
2812,13.886945892930829
2813,11.165600801026741
2814,16.09254706811679
2815,16.40365926466252
2816,16.695487682051624
2817,15.956429861882507
2818,14.856522097027973
2819,10.947218128241811
2820,14.487950254977935
2821,18.413594431029118
2822,19.275040592306276
2823,18.19856841104813
2824,19.623207205043453
2825,20.88273888720366
2826,19.34000107594687
2827,17.84095517720997
2828,20.850398688793724
2829,20.211553626054783
2830,18.223025679624072
2831,17.812771774330432
2832,19.202724592633203
2833,14.676805524282843
2834,14.366654336449265
2835,15.081506975561643
2836,19.19831384282827
2837,18.458797249986336
2838,17.633400949444017
2839,11.803124937690031
2840,11.004080484147398
2841,8.421270464885243
2842,14.386342509792852
2843,12.062300939605112
2844,14.772782022437356
2845,12.127972470739055
2846,11.710654685798126
2847,10.938881662054552
2848,12.45436885085439
2849,14.979475478821184
2850,17.428699397242468
2851,20.66849438694274
2852,17.435664005949707
2853,18.389480148726815
2854,19.42135955271182
2855,17.72094872959501
2856,19.360476546840292
2857,21.8972049825188
2858,24.492241180398995
2859,21.87573282224572
2860,18.852399353488632
2861,18.96128081850012
2862,16.522461421820115
2863,20.224500629969558
2864,20.777320717692294
2865,19.45208393804694
2866,16.93294157698937
2867,14.511422445616969
2868,15.00466391670469
2869,15.959421624586994
2870,14.35876338779499
2871,17.327634882281846
2872,13.797090445874211
2873,15.016706680297432
2874,14.306836874472648
2875,12.243436333368216
2876,13.055191286464693
2877,15.599155338678315
2878,19.268816214395347
2879,19.664198554675846
2880,16.267641677147164
2881,15.473359526793232
2882,17.39974967634543
2883,20.064363744203803
2884,17.419495230257265
2885,22.849407799867343
2886,23.56829560362308
2887,25.59666553564804
2888,21.30021538241239
2889,21.330722390287754
2890,21.183712018611583
2891,19.051347482937846
2892,24.57624158206766
2893,23.671416882488376
2894,22.519396521852386
2895,25.384022839093408
2896,14.773075251280968
2897,20.403359628787015
2898,18.553006162617706
2899,20.682515987841626
2900,20.394629075587293
2901,18.582664465583544
2902,16.618195538014852
2903,17.032206884885856
2904,14.952665112078208
2905,20.37223323758986
2906,20.776296213379343
2907,20.79891598178105
2908,21.5361618070042
2909,23.223957038188363
2910,20.347623936614973
2911,22.96801623450598
2912,23.75725377513267
2913,28.348648691735228
2914,29.326681519470966
2915,30.571077274854993
2916,26.242878034993527
2917,26.71877567714219
2918,26.381606477711387
2919,29.714958445124964
2920,28.07643291277697
2921,30.338094622627302
2922,27.404944720265508
2923,25.326538458309845
2924,23.870808257190646
2925,23.852372564659188
2926,24.21283550385047
2927,25.65011078394803
2928,27.51788581052551
2929,25.07152730796702
2930,22.79968757834215
2931,19.50235025439327
2932,19.15793716043743
2933,23.564663113630353
2934,25.243481862776502
2935,26.911210623789955
2936,23.241643431138122
2937,22.718580681650725
2938,20.27305327524658
2939,23.355080528217407
2940,27.871764417706178
2941,28.123113864415814
2942,31.033326863597974
2943,29.51917718366818
2944,29.292792967629886
2945,26.63899615272975
2946,29.389467519954028
2947,26.718492648544604
2948,32.725398286875865
2949,31.03857671219417
2950,34.16391154684134
2951,31.484327666791142
2952,29.52509176051372
2953,30.995363603229592
2954,28.297610857345493
2955,33.31990530096373
2956,31.899408647571036
2957,28.513123615281856
2958,28.347146250069013
2959,23.502575139971594
2960,24.023660181934016
2961,25.753015925399573
2962,27.41944269176742
2963,27.144774154031335
2964,29.758842501774147
2965,26.21573465609053
2966,26.590847238551092
2967,26.238267501614715
2968,26.653107581601546
2969,32.13227978846375
2970,30.046856855214475
2971,32.522548786351145
2972,29.58868603744127
2973,34.2199507796735
2974,33.57384813894183
2975,34.389226775445564
2976,38.01059015482355
2977,35.4011978895136
2978,36.41646437302885
2979,34.02260498289402
2980,32.74657661636974
2981,34.22205880457095
2982,34.44007024815202
2983,34.71485869735722
2984,31.50424513507564
2985,30.756721252805605
2986,29.57635294135903
2987,28.15745423967355
2988,26.118771328205934
2989,32.50578526580094
2990,32.36159045601691
2991,31.15527768464085
2992,29.214095807893454
2993,27.152010931962323
2994,25.22372760065771
2995,27.573785152233942
2996,29.970243291621998
2997,29.96982004362679
2998,33.50285723430196
2999,32.53810699398145
